track_id,title,artist,genre,audio_path,lyrics_path,lyrics_source,lyrics_path_api,lyrics_source_api,lyrics_path_whisper,text_path_combined,text_source_combined
54039,Life Heart,alright lover,Pop,data\fma_small\fma_small\054\054039.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\alright lover - Life Heart 54039.txt,data\lyrics_combined\alright lover - Life Heart _54039_.txt,whisper
36986,Sleep.,Black Ant,Hip-Hop,data\fma_small\fma_small\036\036986.mp3,data\lyrics\Black Ant - Sleep. _36986_.txt,genius,data\lyrics\Black Ant - Sleep. _36986_.txt,genius,,data\lyrics_combined\Black Ant - Sleep. _36986_.txt,api
57661,Hip Hop Hooray,Shark?,Rock,data\fma_small\fma_small\057\057661.mp3,data\lyrics\Shark_ - Hip Hop Hooray _57661_.txt,genius,data\lyrics\Shark_ - Hip Hop Hooray _57661_.txt,genius,,data\lyrics_combined\Shark_ - Hip Hop Hooray _57661_.txt,api
75381,Peaceburgh,Kellee Maize,Hip-Hop,data\fma_small\fma_small\075\075381.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Kellee Maize - Peaceburgh 75381.txt,data\lyrics_combined\Kellee Maize - Peaceburgh _75381_.txt,whisper
3762,Snowy Parts of Scandinavia,Kinski,Rock,data\fma_small\fma_small\003\003762.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Kinski - Snowy Parts of Scandinavia 3762.txt,data\lyrics_combined\Kinski - Snowy Parts of Scandinavia _3762_.txt,whisper
19420,"Take Me Out Tonight, I Want To See The Stars",Orquestra Popular De Paio Pires,Pop,data\fma_small\fma_small\019\019420.mp3,nan,nan,nan,nan,"data\whisper_transcriptions\whisper_transcriptions\Orquestra Popular De Paio Pires - Take Me Out Tonight, I Want To See The Stars 19420.txt",data\lyrics_combined\Orquestra Popular De Paio Pires - Take Me Out Tonight_ I Want To See The Stars _19420_.txt,whisper
15476,Wehowsky Loop Blues,Bruce Russell,Experimental,data\fma_small\fma_small\015\015476.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Bruce Russell - Wehowsky Loop Blues 15476.txt,data\lyrics_combined\Bruce Russell - Wehowsky Loop Blues _15476_.txt,whisper
11794,Give A What Instrumental     {6th Sense},6th Sense,Hip-Hop,data\fma_small\fma_small\011\011794.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\6th Sense - Give A What Instrumental     {6th Sense} 11794.txt,data\lyrics_combined\6th Sense - Give A What Instrumental _6th Sense_ _11794_.txt,whisper
145550,Roommates,This Mess is Mine,Folk,data\fma_small\fma_small\145\145550.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\This Mess is Mine - Roommates 145550.txt,data\lyrics_combined\This Mess is Mine - Roommates _145550_.txt,whisper
9553,Morning Birds,Kristin Hersh,Rock,data\fma_small\fma_small\009\009553.mp3,data\lyrics\Kristin Hersh - Morning Birds _9553_.txt,genius,data\lyrics\Kristin Hersh - Morning Birds _9553_.txt,genius,,data\lyrics_combined\Kristin Hersh - Morning Birds _9553_.txt,api
14358,Rain,Bilal Bashir &amp; Divine Styler,Hip-Hop,data\fma_small\fma_small\014\014358.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Bilal Bashir &amp; Divine Styler - Rain 14358.txt,data\lyrics_combined\Bilal Bashir _amp_ Divine Styler - Rain _14358_.txt,whisper
129374,L'Universitaire,Lonely Kid Quentin Ensemble,Pop,data\fma_small\fma_small\129\129374.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Lonely Kid Quentin Ensemble - L'Universitaire 129374.txt,data\lyrics_combined\Lonely Kid Quentin Ensemble - L_Universitaire _129374_.txt,whisper
127267,All of Everything,Katy Kirby,Folk,data\fma_small\fma_small\127\127267.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Katy Kirby - All of Everything 127267.txt,data\lyrics_combined\Katy Kirby - All of Everything _127267_.txt,whisper
47916,Plumy Tale,Dumbo Gets Mad,Rock,data\fma_small\fma_small\047\047916.mp3,data\lyrics\Dumbo Gets Mad - Plumy Tale _47916_.txt,genius,data\lyrics\Dumbo Gets Mad - Plumy Tale _47916_.txt,genius,,data\lyrics_combined\Dumbo Gets Mad - Plumy Tale _47916_.txt,api
145750,Devil's Pie,The Impossebulls,Hip-Hop,data\fma_small\fma_small\145\145750.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\The Impossebulls - Devil's Pie 145750.txt,data\lyrics_combined\The Impossebulls - Devil_s Pie _145750_.txt,whisper
3265,Lavender,Ai Aso,Folk,data\fma_small\fma_small\003\003265.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Ai Aso - Lavender 3265.txt,data\lyrics_combined\Ai Aso - Lavender _3265_.txt,whisper
45122,SPACEBRAIN,Phemale,Pop,data\fma_small\fma_small\045\045122.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Phemale - SPACEBRAIN 45122.txt,data\lyrics_combined\Phemale - SPACEBRAIN _45122_.txt,whisper
138306,Gotta Run,Wahyas,Rock,data\fma_small\fma_small\138\138306.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Wahyas - Gotta Run 138306.txt,data\lyrics_combined\Wahyas - Gotta Run _138306_.txt,whisper
126782,Happy Harlem (explicit),Connie Acher & Jelly,Folk,data\fma_small\fma_small\126\126782.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Connie Acher & Jelly - Happy Harlem (explicit) 126782.txt,data\lyrics_combined\Connie Acher _ Jelly - Happy Harlem _explicit_ _126782_.txt,whisper
147261,Depravity,Lozo Musico,Hip-Hop,data\fma_small\fma_small\147\147261.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Lozo Musico - Depravity 147261.txt,data\lyrics_combined\Lozo Musico - Depravity _147261_.txt,whisper
58541,Perfect One,Man Bites Dog,Rock,data\fma_small\fma_small\058\058541.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Man Bites Dog - Perfect One 58541.txt,data\lyrics_combined\Man Bites Dog - Perfect One _58541_.txt,whisper
3272,Seadrift,Arborea,Folk,data\fma_small\fma_small\003\003272.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Arborea - Seadrift 3272.txt,data\lyrics_combined\Arborea - Seadrift _3272_.txt,whisper
44347,Lanternhouse II,Clutter,Experimental,data\fma_small\fma_small\044\044347.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Clutter - Lanternhouse II 44347.txt,data\lyrics_combined\Clutter - Lanternhouse II _44347_.txt,whisper
126224,Estela Tractus,Ø+yn + GMC,Experimental,data\fma_small\fma_small\126\126224.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Ø+yn + GMC - Estela Tractus 126224.txt,data\lyrics_combined\Ø_yn _ GMC - Estela Tractus _126224_.txt,whisper
75415,Takeover,Kellee Maize,Hip-Hop,data\fma_small\fma_small\075\075415.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Kellee Maize - Takeover 75415.txt,data\lyrics_combined\Kellee Maize - Takeover _75415_.txt,whisper
93867,Peanut Butter Jesus,Vitamin Pets,Rock,data\fma_small\fma_small\093\093867.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Vitamin Pets - Peanut Butter Jesus 93867.txt,data\lyrics_combined\Vitamin Pets - Peanut Butter Jesus _93867_.txt,whisper
30095,Millenium Samba,1 Riche Kannibal,Experimental,data\fma_small\fma_small\030\030095.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\1 Riche Kannibal - Millenium Samba 30095.txt,data\lyrics_combined\1 Riche Kannibal - Millenium Samba _30095_.txt,whisper
45127,MUD BUDDIES,Phemale,Pop,data\fma_small\fma_small\045\045127.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Phemale - MUD BUDDIES 45127.txt,data\lyrics_combined\Phemale - MUD BUDDIES _45127_.txt,whisper
71276,The Devil Always Wins,Pink Reason,Rock,data\fma_small\fma_small\071\071276.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Pink Reason - The Devil Always Wins 71276.txt,data\lyrics_combined\Pink Reason - The Devil Always Wins _71276_.txt,whisper
146152,The Cross,A-Grav Lab,Hip-Hop,data\fma_small\fma_small\146\146152.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\A-Grav Lab - The Cross 146152.txt,data\lyrics_combined\A-Grav Lab - The Cross _146152_.txt,whisper
67365,World Premiere Grand Revue [#15 And 13],Saitto Elettrico Goodsound,Pop,data\fma_small\fma_small\067\067365.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Saitto Elettrico Goodsound - World Premiere Grand Revue [#15 And 13] 67365.txt,data\lyrics_combined\Saitto Elettrico Goodsound - World Premiere Grand Revue __15 And 13_ _67365_.txt,whisper
120194,Devil Exit From Fashion,Messer Chups,Pop,data\fma_small\fma_small\120\120194.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Messer Chups - Devil Exit From Fashion 120194.txt,data\lyrics_combined\Messer Chups - Devil Exit From Fashion _120194_.txt,whisper
127911,Elsewhere,Gingerlys,Pop,data\fma_small\fma_small\127\127911.mp3,data\lyrics\Gingerlys - Elsewhere _127911_.txt,genius,data\lyrics\Gingerlys - Elsewhere _127911_.txt,genius,,data\lyrics_combined\Gingerlys - Elsewhere _127911_.txt,api
109973,Athanatos,Phemale,Pop,data\fma_small\fma_small\109\109973.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Phemale - Athanatos 109973.txt,data\lyrics_combined\Phemale - Athanatos _109973_.txt,whisper
80293,HipHop Junkfood,AWOL,Hip-Hop,data\fma_small\fma_small\080\080293.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\AWOL - HipHop Junkfood 80293.txt,data\lyrics_combined\AWOL - HipHop Junkfood _80293_.txt,whisper
75398,Pulse,Kellee Maize,Hip-Hop,data\fma_small\fma_small\075\075398.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Kellee Maize - Pulse 75398.txt,data\lyrics_combined\Kellee Maize - Pulse _75398_.txt,whisper
123825,Strength,Mesmerists,Rock,data\fma_small\fma_small\123\123825.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Mesmerists - Strength 123825.txt,data\lyrics_combined\Mesmerists - Strength _123825_.txt,whisper
19413,Cinnamon Walls,Orquestra Popular De Paio Pires,Pop,data\fma_small\fma_small\019\019413.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Orquestra Popular De Paio Pires - Cinnamon Walls 19413.txt,data\lyrics_combined\Orquestra Popular De Paio Pires - Cinnamon Walls _19413_.txt,whisper
87430,BooBoo Halloween,Bludded Head,Rock,data\fma_small\fma_small\087\087430.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Bludded Head - BooBoo Halloween 87430.txt,data\lyrics_combined\Bludded Head - BooBoo Halloween _87430_.txt,whisper
109481,Sick Joke,Doom,Rock,data\fma_small\fma_small\109\109481.mp3,data\lyrics\Doom - Sick Joke _109481_.txt,genius,data\lyrics\Doom - Sick Joke _109481_.txt,genius,,data\lyrics_combined\Doom - Sick Joke _109481_.txt,api
114402,Remember The Archer,Scott Holmes,Rock,data\fma_small\fma_small\114\114402.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Scott Holmes - Remember The Archer 114402.txt,data\lyrics_combined\Scott Holmes - Remember The Archer _114402_.txt,whisper
69188,Sheep,Samoln,Pop,data\fma_small\fma_small\069\069188.mp3,data\lyrics\Samoln - Sheep _69188_.txt,genius,data\lyrics\Samoln - Sheep _69188_.txt,genius,,data\lyrics_combined\Samoln - Sheep _69188_.txt,api
50754,Biopsja Duszy,Metalmorphosis,Rock,data\fma_small\fma_small\050\050754.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Metalmorphosis - Biopsja Duszy 50754.txt,data\lyrics_combined\Metalmorphosis - Biopsja Duszy _50754_.txt,whisper
110230,First Ordeal,Host,Experimental,data\fma_small\fma_small\110\110230.mp3,data\lyrics\Host - First Ordeal _110230_.txt,genius,data\lyrics\Host - First Ordeal _110230_.txt,genius,,data\lyrics_combined\Host - First Ordeal _110230_.txt,api
148187,You're So Funny,Josh Armistead,Folk,data\fma_small\fma_small\148\148187.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Josh Armistead - You're So Funny 148187.txt,data\lyrics_combined\Josh Armistead - You_re So Funny _148187_.txt,whisper
61159,Drive Thru,Alaclair Ensemble,Hip-Hop,data\fma_small\fma_small\061\061159.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Alaclair Ensemble - Drive Thru 61159.txt,data\lyrics_combined\Alaclair Ensemble - Drive Thru _61159_.txt,whisper
66394,Get Used to It,Yellow Dogs,Rock,data\fma_small\fma_small\066\066394.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Yellow Dogs - Get Used to It 66394.txt,data\lyrics_combined\Yellow Dogs - Get Used to It _66394_.txt,whisper
89196,Dramatronico,Chuzausen,Hip-Hop,data\fma_small\fma_small\089\089196.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Chuzausen - Dramatronico 89196.txt,data\lyrics_combined\Chuzausen - Dramatronico _89196_.txt,whisper
41568,Dismissal,Fabryka,Pop,data\fma_small\fma_small\041\041568.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Fabryka - Dismissal 41568.txt,data\lyrics_combined\Fabryka - Dismissal _41568_.txt,whisper
126295,Living on the Wind,Andy G. Cohen,Rock,data\fma_small\fma_small\126\126295.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Andy G. Cohen - Living on the Wind 126295.txt,data\lyrics_combined\Andy G. Cohen - Living on the Wind _126295_.txt,whisper
64659,Fake Italian,Labasheeda,Rock,data\fma_small\fma_small\064\064659.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Labasheeda - Fake Italian 64659.txt,data\lyrics_combined\Labasheeda - Fake Italian _64659_.txt,whisper
123099,I'll Make You Mine,Joanna Sternberg,Folk,data\fma_small\fma_small\123\123099.mp3,data\lyrics\Joanna Sternberg - I_ll Make You Mine _123099_.txt,genius,data\lyrics\Joanna Sternberg - I_ll Make You Mine _123099_.txt,genius,,data\lyrics_combined\Joanna Sternberg - I_ll Make You Mine _123099_.txt,api
28479,The Turquoise,The Pop Winds,Pop,data\fma_small\fma_small\028\028479.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\The Pop Winds - The Turquoise 28479.txt,data\lyrics_combined\The Pop Winds - The Turquoise _28479_.txt,whisper
10377,Abandoned,Sodadosa,Experimental,data\fma_small\fma_small\010\010377.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Sodadosa - Abandoned 10377.txt,data\lyrics_combined\Sodadosa - Abandoned _10377_.txt,whisper
38961,Feel It,The Pop Winds,Pop,data\fma_small\fma_small\038\038961.mp3,data\lyrics\The Pop Winds - Feel It _38961_.txt,genius,data\lyrics\The Pop Winds - Feel It _38961_.txt,genius,,data\lyrics_combined\The Pop Winds - Feel It _38961_.txt,api
676,The Tension,Fanatic,Hip-Hop,data\fma_small\fma_small\000\000676.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Fanatic - The Tension 676.txt,data\lyrics_combined\Fanatic - The Tension _676_.txt,whisper
74375,winter stories,songs for sunday parlours,Experimental,data\fma_small\fma_small\074\074375.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\songs for sunday parlours - winter stories 74375.txt,data\lyrics_combined\songs for sunday parlours - winter stories _74375_.txt,whisper
118670,When The Rains,Red Trees,Folk,data\fma_small\fma_small\118\118670.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Red Trees - When The Rains 118670.txt,data\lyrics_combined\Red Trees - When The Rains _118670_.txt,whisper
106564,Victoria's Son,Apache Tomcat,Rock,data\fma_small\fma_small\106\106564.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Apache Tomcat - Victoria's Son 106564.txt,data\lyrics_combined\Apache Tomcat - Victoria_s Son _106564_.txt,whisper
131292,Anywhere Else,springtide,Rock,data\fma_small\fma_small\131\131292.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\springtide - Anywhere Else 131292.txt,data\lyrics_combined\springtide - Anywhere Else _131292_.txt,whisper
133294,Jazz Got Fuck'd,AG Davis,Experimental,data\fma_small\fma_small\133\133294.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\AG Davis - Jazz Got Fuck'd 133294.txt,data\lyrics_combined\AG Davis - Jazz Got Fuck_d _133294_.txt,whisper
112586,Leave My Nuts Alone,Simon Panrucker,Experimental,data\fma_small\fma_small\112\112586.mp3,data\lyrics\Simon Panrucker - Leave My Nuts Alone _112586_.txt,genius,data\lyrics\Simon Panrucker - Leave My Nuts Alone _112586_.txt,genius,,data\lyrics_combined\Simon Panrucker - Leave My Nuts Alone _112586_.txt,api
7711,The Way,Mia Doi Todd,Folk,data\fma_small\fma_small\007\007711.mp3,data\lyrics\Mia Doi Todd - The Way _7711_.txt,genius,data\lyrics\Mia Doi Todd - The Way _7711_.txt,genius,,data\lyrics_combined\Mia Doi Todd - The Way _7711_.txt,api
93943,One Way Love,Ready for Men,Pop,data\fma_small\fma_small\093\093943.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Ready for Men - One Way Love 93943.txt,data\lyrics_combined\Ready for Men - One Way Love _93943_.txt,whisper
75749,Raja,Kellee Maize,Hip-Hop,data\fma_small\fma_small\075\075749.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Kellee Maize - Raja 75749.txt,data\lyrics_combined\Kellee Maize - Raja _75749_.txt,whisper
51278,under a rock,Phemale,Pop,data\fma_small\fma_small\051\051278.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Phemale - under a rock 51278.txt,data\lyrics_combined\Phemale - under a rock _51278_.txt,whisper
28260,Leave You Forever,Cloud Nothings,Rock,data\fma_small\fma_small\028\028260.mp3,data\lyrics\Cloud Nothings - Leave You Forever _28260_.txt,genius,data\lyrics\Cloud Nothings - Leave You Forever _28260_.txt,genius,,data\lyrics_combined\Cloud Nothings - Leave You Forever _28260_.txt,api
16163,11:11,Christopher Joel,Pop,data\fma_small\fma_small\016\016163.mp3,data\lyrics\Christopher Joel - 11_11 _16163_.txt,genius,data\lyrics\Christopher Joel - 11_11 _16163_.txt,genius,,data\lyrics_combined\Christopher Joel - 11_11 _16163_.txt,api
137740,We Ride,Rye Coalition,Rock,data\fma_small\fma_small\137\137740.mp3,data\lyrics\Rye Coalition - We Ride _137740_.txt,genius,data\lyrics\Rye Coalition - We Ride _137740_.txt,genius,,data\lyrics_combined\Rye Coalition - We Ride _137740_.txt,api
122355,Light On In My Heart,David Mumford,Folk,data\fma_small\fma_small\122\122355.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\David Mumford - Light On In My Heart 122355.txt,data\lyrics_combined\David Mumford - Light On In My Heart _122355_.txt,whisper
12552,They're On The Moon Right Now,FortyOne,Pop,data\fma_small\fma_small\012\012552.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\FortyOne - They're On The Moon Right Now 12552.txt,data\lyrics_combined\FortyOne - They_re On The Moon Right Now _12552_.txt,whisper
56517,King of the Street,Jenny Mayhem,Folk,data\fma_small\fma_small\056\056517.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Jenny Mayhem - King of the Street 56517.txt,data\lyrics_combined\Jenny Mayhem - King of the Street _56517_.txt,whisper
121251,El Horror Sucesivo del Vacío,Guerra de Cerdos,Rock,data\fma_small\fma_small\121\121251.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Guerra de Cerdos - El Horror Sucesivo del Vacío 121251.txt,data\lyrics_combined\Guerra de Cerdos - El Horror Sucesivo del Vacío _121251_.txt,whisper
84157,Nervous Rex,Laura Stevenson and the Cans,Folk,data\fma_small\fma_small\084\084157.mp3,data\lyrics\Laura Stevenson and the Cans - Nervous Rex _84157_.txt,genius,data\lyrics\Laura Stevenson and the Cans - Nervous Rex _84157_.txt,genius,,data\lyrics_combined\Laura Stevenson and the Cans - Nervous Rex _84157_.txt,api
114400,Origin ll,Scott Holmes,Rock,data\fma_small\fma_small\114\114400.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Scott Holmes - Origin ll 114400.txt,data\lyrics_combined\Scott Holmes - Origin ll _114400_.txt,whisper
115948,Solace,Myriam Gendron,Folk,data\fma_small\fma_small\115\115948.mp3,data\lyrics\Myriam Gendron - Solace _115948_.txt,genius,data\lyrics\Myriam Gendron - Solace _115948_.txt,genius,,data\lyrics_combined\Myriam Gendron - Solace _115948_.txt,api
16997,Third Christmas Song,Tusk Lord,Rock,data\fma_small\fma_small\016\016997.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Tusk Lord - Third Christmas Song 16997.txt,data\lyrics_combined\Tusk Lord - Third Christmas Song _16997_.txt,whisper
88874,The Raven and the Swan (No Vocals),Josh Woodward,Folk,data\fma_small\fma_small\088\088874.mp3,data\lyrics\Josh Woodward - The Raven and the Swan _88874_.txt,genius,data\lyrics\Josh Woodward - The Raven and the Swan _88874_.txt,genius,,data\lyrics_combined\Josh Woodward - The Raven and the Swan _No Vocals_ _88874_.txt,api
98621,Haribos,KINGS OF THE CITY,Hip-Hop,data\fma_small\fma_small\098\098621.mp3,data\lyrics\KINGS OF THE CITY - Haribos _98621_.txt,genius,data\lyrics\KINGS OF THE CITY - Haribos _98621_.txt,genius,,data\lyrics_combined\KINGS OF THE CITY - Haribos _98621_.txt,api
125191,Alive,Derek Clegg,Folk,data\fma_small\fma_small\125\125191.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Derek Clegg - Alive 125191.txt,data\lyrics_combined\Derek Clegg - Alive _125191_.txt,whisper
52041,Wooded Land,Poland,Pop,data\fma_small\fma_small\052\052041.mp3,data\lyrics\Poland - Wooded Land _52041_.txt,genius,data\lyrics\Poland - Wooded Land _52041_.txt,genius,,data\lyrics_combined\Poland - Wooded Land _52041_.txt,api
124393,Impulsion pt.2,Radius System,Rock,data\fma_small\fma_small\124\124393.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Radius System - Impulsion pt.2 124393.txt,data\lyrics_combined\Radius System - Impulsion pt.2 _124393_.txt,whisper
107046,Blind,Elvin Brandhi,Pop,data\fma_small\fma_small\107\107046.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Elvin Brandhi - Blind 107046.txt,data\lyrics_combined\Elvin Brandhi - Blind _107046_.txt,whisper
44797,I Came From the Coldest Star,Archbishop Jason Polland,Experimental,data\fma_small\fma_small\044\044797.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Archbishop Jason Polland - I Came From the Coldest Star 44797.txt,data\lyrics_combined\Archbishop Jason Polland - I Came From the Coldest Star _44797_.txt,whisper
46611,Island on Fire,Monster Rally,Experimental,data\fma_small\fma_small\046\046611.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Monster Rally - Island on Fire 46611.txt,data\lyrics_combined\Monster Rally - Island on Fire _46611_.txt,whisper
1929,Buzz Chant,U.S. Girls,Experimental,data\fma_small\fma_small\001\001929.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\U.S. Girls - Buzz Chant 1929.txt,data\lyrics_combined\U.S. Girls - Buzz Chant _1929_.txt,whisper
11782,Acapella,6th Sense,Hip-Hop,data\fma_small\fma_small\011\011782.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\6th Sense - Acapella 11782.txt,data\lyrics_combined\6th Sense - Acapella _11782_.txt,whisper
7872,Saved,Boss Hog,Rock,data\fma_small\fma_small\007\007872.mp3,data\lyrics\Boss Hog - Saved _7872_.txt,genius,data\lyrics\Boss Hog - Saved _7872_.txt,genius,,data\lyrics_combined\Boss Hog - Saved _7872_.txt,api
118279,crucial,springtide,Rock,data\fma_small\fma_small\118\118279.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\springtide - crucial 118279.txt,data\lyrics_combined\springtide - crucial _118279_.txt,whisper
142087,Runnin out of time,SK,Hip-Hop,data\fma_small\fma_small\142\142087.mp3,data\lyrics\SK - Runnin out of time _142087_.txt,genius,data\lyrics\SK - Runnin out of time _142087_.txt,genius,,data\lyrics_combined\SK - Runnin out of time _142087_.txt,api
56493,Yeah,Opio,Hip-Hop,data\fma_small\fma_small\056\056493.mp3,data\lyrics\Opio - Yeah _56493_.txt,genius,data\lyrics\Opio - Yeah _56493_.txt,genius,,data\lyrics_combined\Opio - Yeah _56493_.txt,api
10382,New Dish Rag,Big Blood,Folk,data\fma_small\fma_small\010\010382.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Big Blood - New Dish Rag 10382.txt,data\lyrics_combined\Big Blood - New Dish Rag _10382_.txt,whisper
126455,black walnut vigil,The John Barry Conception,Folk,data\fma_small\fma_small\126\126455.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\The John Barry Conception - black walnut vigil 126455.txt,data\lyrics_combined\The John Barry Conception - black walnut vigil _126455_.txt,whisper
109445,Tonight We Will Rise,Stephen Bartolomei,Folk,data\fma_small\fma_small\109\109445.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Stephen Bartolomei - Tonight We Will Rise 109445.txt,data\lyrics_combined\Stephen Bartolomei - Tonight We Will Rise _109445_.txt,whisper
94465,TSP And The Moon,Tha Silent Partner,Hip-Hop,data\fma_small\fma_small\094\094465.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Tha Silent Partner - TSP And The Moon 94465.txt,data\lyrics_combined\Tha Silent Partner - TSP And The Moon _94465_.txt,whisper
149101,Am I Normal,Coco Morier,Pop,data\fma_small\fma_small\149\149101.mp3,data\lyrics\Coco Morier - Am I Normal _149101_.txt,genius,data\lyrics\Coco Morier - Am I Normal _149101_.txt,genius,,data\lyrics_combined\Coco Morier - Am I Normal _149101_.txt,api
75844,1. Solo Project,Jonah Rapino,Folk,data\fma_small\fma_small\075\075844.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Jonah Rapino - 1. Solo Project 75844.txt,data\lyrics_combined\Jonah Rapino - 1. Solo Project _75844_.txt,whisper
64594,banjo mouth,Buildings and Mountains,Experimental,data\fma_small\fma_small\064\064594.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Buildings and Mountains - banjo mouth 64594.txt,data\lyrics_combined\Buildings and Mountains - banjo mouth _64594_.txt,whisper
149777,Daqaah,Controlled Insanity,Experimental,data\fma_small\fma_small\149\149777.mp3,nan,nan,nan,nan,data\whisper_transcriptions\whisper_transcriptions\Controlled Insanity - Daqaah 149777.txt,data\lyrics_combined\Controlled Insanity - Daqaah _149777_.txt,whisper
